Id,SalePrice
1461,125806.0
1462,162683.0
1463,185304.0
1464,195713.0
1465,194503.0
1466,175510.0
1467,169891.0
1468,165899.0
1469,181846.0
1470,126898.0
1471,196113.0
1472,94817.0
1473,95781.0
1474,150483.0
1475,112256.0
1476,401418.0
1477,252643.0
1478,278167.0
1479,280494.0
1480,469998.0
1481,353662.0
1482,206262.0
1483,168328.0
1484,166865.0
1485,180537.0
1486,196040.0
1487,364611.0
1488,237993.0
1489,204527.0
1490,242204.0
1491,192796.0
1492,92602.0
1493,188820.0
1494,289602.0
1495,286701.0
1496,247764.0
1497,185722.0
1498,162396.0
1499,160490.0
1500,154334.0
1501,176230.0
1502,141591.0
1503,298490.0
1504,240844.0
1505,231643.0
1506,182562.0
1507,246126.0
1508,199785.0
1509,153846.0
1510,147671.0
1511,144656.0
1512,179109.0
1513,145607.0
1514,158574.0
1515,185705.0
1516,146933.0
1517,161305.0
1518,133691.0
1519,222471.0
1520,133913.0
1521,134942.0
1522,173485.0
1523,118027.0
1524,125134.0
1525,126828.0
1526,116163.0
1527,100929.0
1528,136429.0
1529,154970.0
1530,175389.0
1531,101329.0
1532,98521.0
1533,150647.0
1534,119593.0
1535,154988.0
1536,111270.0
1537,59063.0
1538,161844.0
1539,201374.0
1540,90875.0
1541,140265.0
1542,144774.0
1543,201220.0
1544,78798.0
1545,108463.0
1546,131749.0
1547,138046.0
1548,135773.0
1549,109757.0
1550,138564.0
1551,111778.0
1552,135432.0
1553,156693.0
1554,118440.0
1555,170690.0
1556,81971.0
1557,108274.0
1558,89275.0
1559,84956.0
1560,132365.0
1561,141167.0
1562,134763.0
1563,124606.0
1564,160553.0
1565,149732.0
1566,251003.0
1567,72831.0
1568,227829.0
1569,137447.0
1570,140438.0
1571,115238.0
1572,145712.0
1573,243035.0
1574,109885.0
1575,205314.0
1576,241399.0
1577,195170.0
1578,139975.0
1579,141865.0
1580,188839.0
1581,156993.0
1582,129227.0
1583,335455.0
1584,221997.0
1585,139978.0
1586,69803.0
1587,95743.0
1588,152174.0
1589,98342.0
1590,132935.0
1591,94720.0
1592,118113.0
1593,127527.0
1594,147293.0
1595,109966.0
1596,247383.0
1597,182426.0
1598,212375.0
1599,164837.0
1600,167255.0
1601,63217.0
1602,115889.0
1603,92992.0
1604,267511.0
1605,244185.0
1606,172492.0
1607,175772.0
1608,217923.0
1609,189766.0
1610,152270.0
1611,128274.0
1612,164552.0
1613,167588.0
1614,134357.0
1615,88432.0
1616,72541.0
1617,94860.0
1618,129681.0
1619,146986.0
1620,161956.0
1621,135723.0
1622,131574.0
1623,281464.0
1624,199102.0
1625,123761.0
1626,157690.0
1627,188760.0
1628,278167.0
1629,180410.0
1630,359926.0
1631,214364.0
1632,244033.0
1633,172828.0
1634,186249.0
1635,174559.0
1636,151142.0
1637,196701.0
1638,185033.0
1639,173774.0
1640,254917.0
1641,173283.0
1642,233541.0
1643,219625.0
1644,229193.0
1645,198258.0
1646,154533.0
1647,156288.0
1648,128402.0
1649,140753.0
1650,115100.0
1651,123958.0
1652,94864.0
1653,101689.0
1654,145502.0
1655,144617.0
1656,144463.0
1657,148086.0
1658,144211.0
1659,126736.0
1660,153708.0
1661,429533.0
1662,430350.0
1663,382301.0
1664,425988.0
1665,316667.0
1666,308700.0
1667,368588.0
1668,348882.0
1669,309775.0
1670,356163.0
1671,260401.0
1672,439507.0
1673,293825.0
1674,240388.0
1675,189110.0
1676,186056.0
1677,216540.0
1678,430334.0
1679,409799.0
1680,360415.0
1681,245996.0
1682,297131.0
1683,171705.0
1684,174346.0
1685,175130.0
1686,169717.0
1687,170610.0
1688,191997.0
1689,199747.0
1690,193892.0
1691,180568.0
1692,265297.0
1693,163662.0
1694,182473.0
1695,167433.0
1696,270067.0
1697,170743.0
1698,378029.0
1699,354064.0
1700,232622.0
1701,260875.0
1702,248554.0
1703,247183.0
1704,284350.0
1705,226264.0
1706,411665.0
1707,216186.0
1708,208491.0
1709,280301.0
1710,219447.0
1711,263871.0
1712,271655.0
1713,290261.0
1714,227390.0
1715,197267.0
1716,182829.0
1717,170961.0
1718,134981.0
1719,202543.0
1720,251806.0
1721,166686.0
1722,124544.0
1723,156677.0
1724,217487.0
1725,241032.0
1726,186709.0
1727,156069.0
1728,180833.0
1729,164901.0
1730,154342.0
1731,123769.0
1732,128044.0
1733,122646.0
1734,125262.0
1735,131991.0
1736,118951.0
1737,333730.0
1738,227629.0
1739,288705.0
1740,213819.0
1741,196443.0
1742,172155.0
1743,169836.0
1744,303480.0
1745,220651.0
1746,177630.0
1747,219619.0
1748,224199.0
1749,153566.0
1750,124651.0
1751,223089.0
1752,125473.0
1753,144753.0
1754,186898.0
1755,164394.0
1756,135935.0
1757,120622.0
1758,140548.0
1759,164559.0
1760,164875.0
1761,140359.0
1762,187528.0
1763,167471.0
1764,115746.0
1765,164486.0
1766,185050.0
1767,231022.0
1768,146145.0
1769,173482.0
1770,147079.0
1771,129118.0
1772,136925.0
1773,137489.0
1774,141596.0
1775,139499.0
1776,130276.0
1777,111392.0
1778,139189.0
1779,113842.0
1780,176347.0
1781,129292.0
1782,86971.0
1783,149557.0
1784,107167.0
1785,119238.0
1786,128707.0
1787,154985.0
1788,55208.0
1789,93126.0
1790,72759.0
1791,175694.0
1792,154095.0
1793,126493.0
1794,143026.0
1795,132286.0
1796,121126.0
1797,112357.0
1798,125520.0
1799,112470.0
1800,133878.0
1801,135575.0
1802,119073.0
1803,147686.0
1804,142193.0
1805,136448.0
1806,118157.0
1807,127450.0
1808,111716.0
1809,122012.0
1810,150818.0
1811,97807.0
1812,95519.0
1813,123678.0
1814,96706.0
1815,54303.0
1816,94305.0
1817,107800.0
1818,149916.0
1819,127824.0
1820,58661.0
1821,107195.0
1822,149656.0
1823,44847.0
1824,139973.0
1825,140823.0
1826,105165.0
1827,99281.0
1828,137759.0
1829,109458.0
1830,140955.0
1831,144729.0
1832,77038.0
1833,139353.0
1834,125360.0
1835,129488.0
1836,126429.0
1837,83462.0
1838,125953.0
1839,90193.0
1840,154537.0
1841,140382.0
1842,84542.0
1843,131975.0
1844,135572.0
1845,143444.0
1846,149238.0
1847,162937.0
1848,55450.0
1849,109357.0
1850,115736.0
1851,150195.0
1852,122086.0
1853,135927.0
1854,166580.0
1855,148117.0
1856,215703.0
1857,142378.0
1858,130902.0
1859,114872.0
1860,145708.0
1861,114451.0
1862,308546.0
1863,289613.0
1864,289613.0
1865,340951.0
1866,354757.0
1867,242686.0
1868,301379.0
1869,204623.0
1870,234481.0
1871,255078.0
1872,170595.0
1873,247048.0
1874,142553.0
1875,190527.0
1876,193649.0
1877,204773.0
1878,214487.0
1879,131280.0
1880,134932.0
1881,247660.0
1882,248583.0
1883,186248.0
1884,203209.0
1885,238735.0
1886,296086.0
1887,206886.0
1888,290216.0
1889,156586.0
1890,123222.0
1891,134070.0
1892,106193.0
1893,130596.0
1894,122544.0
1895,131220.0
1896,129335.0
1897,110088.0
1898,118422.0
1899,151066.0
1900,153883.0
1901,175891.0
1902,142764.0
1903,208700.0
1904,152343.0
1905,205240.0
1906,172105.0
1907,192153.0
1908,106940.0
1909,129545.0
1910,114650.0
1911,213929.0
1912,317231.0
1913,137558.0
1914,65056.0
1915,321704.0
1916,63445.0
1917,249637.0
1918,140430.0
1919,163305.0
1920,149329.0
1921,466370.0
1922,321613.0
1923,215113.0
1924,228593.0
1925,196185.0
1926,409228.0
1927,132192.0
1928,150789.0
1929,126217.0
1930,133691.0
1931,147471.0
1932,138927.0
1933,178394.0
1934,178498.0
1935,169133.0
1936,188854.0
1937,185678.0
1938,171536.0
1939,238498.0
1940,192656.0
1941,172738.0
1942,181501.0
1943,212368.0
1944,391693.0
1945,404636.0
1946,131345.0
1947,316770.0
1948,172781.0
1949,260323.0
1950,179806.0
1951,248616.0
1952,211987.0
1953,164453.0
1954,178536.0
1955,130782.0
1956,334392.0
1957,149192.0
1958,297153.0
1959,142466.0
1960,114592.0
1961,126508.0
1962,95978.0
1963,104376.0
1964,114617.0
1965,144725.0
1966,139168.0
1967,277801.0
1968,432891.0
1969,413892.0
1970,448794.0
1971,441931.0
1972,406029.0
1973,251909.0
1974,318856.0
1975,486877.0
1976,265064.0
1977,347475.0
1978,356318.0
1979,326525.0
1980,190578.0
1981,328729.0
1982,213362.0
1983,201021.0
1984,168056.0
1985,225540.0
1986,215605.0
1987,180952.0
1988,180678.0
1989,194871.0
1990,210718.0
1991,224515.0
1992,213356.0
1993,167238.0
1994,237350.0
1995,187995.0
1996,243320.0
1997,331931.0
1998,345701.0
1999,252678.0
2000,330900.0
2001,267199.0
2002,246309.0
2003,266948.0
2004,268821.0
2005,212326.0
2006,225840.0
2007,250239.0
2008,217014.0
2009,192663.0
2010,197980.0
2011,140723.0
2012,173909.0
2013,178809.0
2014,188826.0
2015,211236.0
2016,187259.0
2017,194540.0
2018,127242.0
2019,141220.0
2020,108291.0
2021,108832.0
2022,190438.0
2023,144661.0
2024,236617.0
2025,363850.0
2026,173356.0
2027,157243.0
2028,154333.0
2029,169409.0
2030,275192.0
2031,227155.0
2032,246752.0
2033,271956.0
2034,167668.0
2035,210103.0
2036,204231.0
2037,207113.0
2038,317348.0
2039,220846.0
2040,294462.0
2041,303481.0
2042,208204.0
2043,175915.0
2044,165576.0
2045,220167.0
2046,144067.0
2047,143336.0
2048,143998.0
2049,138173.0
2050,173973.0
2051,109575.0
2052,119268.0
2053,147838.0
2054,88199.0
2055,165022.0
2056,142526.0
2057,115670.0
2058,227637.0
2059,134042.0
2060,183056.0
2061,172127.0
2062,133443.0
2063,114821.0
2064,146302.0
2065,120391.0
2066,157419.0
2067,116233.0
2068,147554.0
2069,86917.0
2070,117915.0
2071,93034.0
2072,135702.0
2073,136283.0
2074,180577.0
2075,147335.0
2076,117336.0
2077,167253.0
2078,135689.0
2079,129917.0
2080,117957.0
2081,128897.0
2082,122384.0
2083,144560.0
2084,110167.0
2085,116396.0
2086,111378.0
2087,121820.0
2088,100531.0
2089,77018.0
2090,132363.0
2091,123231.0
2092,124225.0
2093,125624.0
2094,110262.0
2095,148078.0
2096,73066.0
2097,98147.0
2098,147480.0
2099,55486.0
2100,78016.0
2101,124386.0
2102,127981.0
2103,105866.0
2104,142788.0
2105,130548.0
2106,69383.0
2107,211113.0
2108,113634.0
2109,110824.0
2110,136587.0
2111,134938.0
2112,145144.0
2113,127106.0
2114,115018.0
2115,164944.0
2116,114785.0
2117,151910.0
2118,124309.0
2119,108829.0
2120,110166.0
2121,87124.0
2122,112554.0
2123,80015.0
2124,162588.0
2125,129868.0
2126,147119.0
2127,152799.0
2128,126638.0
2129,87070.0
2130,135740.0
2131,123918.0
2132,109953.0
2133,118852.0
2134,122687.0
2135,83948.0
2136,70768.0
2137,107540.0
2138,127900.0
2139,148877.0
2140,140809.0
2141,149448.0
2142,125224.0
2143,149526.0
2144,124135.0
2145,135276.0
2146,162642.0
2147,142285.0
2148,135797.0
2149,143865.0
2150,234600.0
2151,118841.0
2152,182723.0
2153,166025.0
2154,107105.0
2155,142981.0
2156,275252.0
2157,235692.0
2158,247668.0
2159,207877.0
2160,177077.0
2161,238355.0
2162,411791.0
2163,346792.0
2164,254024.0
2165,201337.0
2166,148024.0
2167,219058.0
2168,194918.0
2169,197183.0
2170,220672.0
2171,146381.0
2172,129862.0
2173,171938.0
2174,224531.0
2175,305147.0
2176,327454.0
2177,238476.0
2178,209114.0
2179,140168.0
2180,228378.0
2181,185299.0
2182,219492.0
2183,190670.0
2184,121238.0
2185,122587.0
2186,145398.0
2187,147740.0
2188,149326.0
2189,259855.0
2190,80448.0
2191,84315.0
2192,94341.0
2193,99738.0
2194,98854.0
2195,110645.0
2196,92673.0
2197,119061.0
2198,161581.0
2199,178607.0
2200,151405.0
2201,146824.0
2202,218081.0
2203,145941.0
2204,184409.0
2205,121327.0
2206,152873.0
2207,210805.0
2208,244479.0
2209,254976.0
2210,116462.0
2211,109355.0
2212,112652.0
2213,101709.0
2214,134739.0
2215,98132.0
2216,141779.0
2217,66007.0
2218,81303.0
2219,76693.0
2220,76326.0
2221,325516.0
2222,293445.0
2223,311601.0
2224,213527.0
2225,117717.0
2226,187778.0
2227,205597.0
2228,263054.0
2229,253887.0
2230,154426.0
2231,216248.0
2232,183946.0
2233,175507.0
2234,235421.0
2235,222916.0
2236,252001.0
2237,317983.0
2238,190638.0
2239,111377.0
2240,157262.0
2241,152740.0
2242,125758.0
2243,127065.0
2244,107675.0
2245,101353.0
2246,137181.0
2247,110244.0
2248,130800.0
2249,129091.0
2250,137829.0
2251,98586.0
2252,169127.0
2253,154934.0
2254,176867.0
2255,186732.0
2256,178323.0
2257,216095.0
2258,161352.0
2259,183864.0
2260,154983.0
2261,192948.0
2262,204926.0
2263,392418.0
2264,405696.0
2265,166709.0
2266,308242.0
2267,369584.0
2268,398425.0
2269,144572.0
2270,197316.0
2271,207477.0
2272,195462.0
2273,165171.0
2274,178735.0
2275,161747.0
2276,199530.0
2277,181643.0
2278,142121.0
2279,131387.0
2280,117504.0
2281,171522.0
2282,188431.0
2283,103870.0
2284,109461.0
2285,141501.0
2286,121601.0
2287,349982.0
2288,264859.0
2289,388182.0
2290,443219.0
2291,323340.0
2292,469648.0
2293,432407.0
2294,452412.0
2295,435359.0
2296,273950.0
2297,321322.0
2298,337963.0
2299,375538.0
2300,351390.0
2301,288719.0
2302,245269.0
