Id,SalePrice
1461,124129.0
1462,165592.0
1463,191391.0
1464,200056.0
1465,191128.0
1466,173161.0
1467,167779.0
1468,169720.0
1469,186020.0
1470,131398.0
1471,196140.0
1472,94058.0
1473,100925.0
1474,148619.0
1475,113968.0
1476,374623.0
1477,253132.0
1478,294398.0
1479,279393.0
1480,506100.0
1481,327732.0
1482,208381.0
1483,178144.0
1484,162417.0
1485,179132.0
1486,194835.0
1487,344834.0
1488,223833.0
1489,211064.0
1490,234943.0
1491,190954.0
1492,95900.0
1493,194216.0
1494,285164.0
1495,290376.0
1496,251911.0
1497,184563.0
1498,166592.0
1499,166762.0
1500,160585.0
1501,180922.0
1502,146832.0
1503,280548.0
1504,239058.0
1505,234597.0
1506,191126.0
1507,250452.0
1508,186562.0
1509,160627.0
1510,151784.0
1511,149855.0
1512,172505.0
1513,147968.0
1514,173372.0
1515,187924.0
1516,142944.0
1517,161260.0
1518,130040.0
1519,246812.0
1520,139055.0
1521,136074.0
1522,167584.0
1523,113552.0
1524,118751.0
1525,125418.0
1526,115757.0
1527,105342.0
1528,128418.0
1529,152847.0
1530,164263.0
1531,101269.0
1532,91879.0
1533,149143.0
1534,117302.0
1535,153282.0
1536,110248.0
1537,66479.0
1538,166277.0
1539,193370.0
1540,88123.0
1541,137644.0
1542,144606.0
1543,208281.0
1544,88842.0
1545,114797.0
1546,131397.0
1547,144634.0
1548,138603.0
1549,115945.0
1550,135491.0
1551,107788.0
1552,139747.0
1553,161387.0
1554,120123.0
1555,176108.0
1556,86485.0
1557,98042.0
1558,93075.0
1559,89115.0
1560,112064.0
1561,145404.0
1562,131256.0
1563,131483.0
1564,153267.0
1565,159199.0
1566,254677.0
1567,75807.0
1568,236567.0
1569,143781.0
1570,141662.0
1571,115594.0
1572,146563.0
1573,230180.0
1574,116824.0
1575,219019.0
1576,235077.0
1577,196511.0
1578,145129.0
1579,144800.0
1580,185521.0
1581,153459.0
1582,127752.0
1583,323885.0
1584,223729.0
1585,140523.0
1586,68921.0
1587,100553.0
1588,153602.0
1589,101087.0
1590,136042.0
1591,99329.0
1592,120178.0
1593,124191.0
1594,149571.0
1595,110520.0
1596,233821.0
1597,182205.0
1598,199923.0
1599,166404.0
1600,163681.0
1601,66596.0
1602,109070.0
1603,96185.0
1604,259911.0
1605,234733.0
1606,174081.0
1607,158184.0
1608,220387.0
1609,190420.0
1610,163725.0
1611,137626.0
1612,176845.0
1613,163299.0
1614,123265.0
1615,86586.0
1616,67957.0
1617,87897.0
1618,127474.0
1619,135687.0
1620,176699.0
1621,139485.0
1622,139381.0
1623,296986.0
1624,204891.0
1625,118824.0
1626,154645.0
1627,193190.0
1628,270077.0
1629,182847.0
1630,386108.0
1631,212722.0
1632,236767.0
1633,170512.0
1634,188703.0
1635,171972.0
1636,152734.0
1637,200001.0
1638,187545.0
1639,175448.0
1640,244189.0
1641,179013.0
1642,234062.0
1643,198953.0
1644,240274.0
1645,190112.0
1646,163754.0
1647,154395.0
1648,133457.0
1649,147732.0
1650,117289.0
1651,124489.0
1652,96127.0
1653,104413.0
1654,144262.0
1655,150384.0
1656,145992.0
1657,147516.0
1658,146572.0
1659,124042.0
1660,157941.0
1661,441101.0
1662,365120.0
1663,368018.0
1664,514220.0
1665,320525.0
1666,313962.0
1667,394835.0
1668,339627.0
1669,293451.0
1670,335065.0
1671,258620.0
1672,498179.0
1673,277583.0
1674,242860.0
1675,190621.0
1676,193661.0
1677,223075.0
1678,474582.0
1679,402519.0
1680,343643.0
1681,255334.0
1682,286290.0
1683,176502.0
1684,167253.0
1685,171567.0
1686,172734.0
1687,168833.0
1688,189010.0
1689,202322.0
1690,187813.0
1691,180523.0
1692,252956.0
1693,169675.0
1694,180808.0
1695,164963.0
1696,262922.0
1697,169779.0
1698,375737.0
1699,354024.0
1700,248851.0
1701,251468.0
1702,252218.0
1703,253826.0
1704,285648.0
1705,219271.0
1706,471147.0
1707,215957.0
1708,215623.0
1709,261811.0
1710,214259.0
1711,259386.0
1712,262768.0
1713,287429.0
1714,237368.0
1715,206087.0
1716,188786.0
1717,178786.0
1718,136576.0
1719,195662.0
