Id,SalePrice
1461,116940.0
1462,168098.0
1463,196046.0
1464,206652.0
1465,188786.0
1466,174102.0
1467,180995.0
1468,165591.0
1469,198194.0
1470,125149.0
1471,182266.0
1472,97818.0
1473,97125.0
1474,144152.0
1475,110749.0
1476,362108.0
1477,246771.0
1478,295451.0
1479,294528.0
1480,500708.0
1481,323881.0
1482,211136.0
1483,179775.0
1484,162005.0
1485,187219.0
1486,194624.0
1487,330006.0
1488,245220.0
1489,194559.0
1490,242785.0
1491,195940.0
1492,93317.0
1493,190368.0
1494,289687.0
1495,294933.0
1496,241472.0
1497,181979.0
1498,171520.0
1499,165080.0
1500,163188.0
1501,184277.0
1502,139233.0
1503,303654.0
1504,241968.0
1505,230033.0
1506,194307.0
1507,256447.0
1508,211912.0
1509,166610.0
1510,148251.0
1511,153221.0
1512,188135.0
1513,155708.0
1514,181216.0
1515,198928.0
1516,154572.0
1517,177261.0
1518,124552.0
1519,221402.0
1520,130003.0
1521,141290.0
1522,184880.0
1523,115400.0
1524,130212.0
1525,127591.0
1526,111840.0
1527,106704.0
1528,138233.0
1529,156292.0
1530,190312.0
1531,104916.0
1532,95579.0
1533,155102.0
1534,121493.0
1535,154148.0
1536,107948.0
1537,62259.0
1538,164166.0
1539,198442.0
1540,104138.0
1541,151706.0
1542,143147.0
1543,192678.0
1544,83679.0
1545,116477.0
1546,133046.0
1547,123997.0
1548,141221.0
1549,118092.0
1550,132531.0
1551,107694.0
1552,147869.0
1553,158455.0
1554,122249.0
1555,168282.0
1556,86007.0
1557,111052.0
1558,102073.0
1559,76834.0
1560,125013.0
1561,160669.0
1562,130395.0
1563,128099.0
1564,153529.0
1565,152350.0
1566,249261.0
1567,82150.0
1568,238745.0
1569,134730.0
1570,134568.0
1571,114969.0
1572,143175.0
1573,248456.0
1574,129607.0
1575,239903.0
1576,261343.0
1577,182306.0
1578,148798.0
1579,145971.0
1580,193736.0
1581,157589.0
1582,129553.0
1583,306427.0
1584,215756.0
1585,138695.0
1586,70520.0
1587,108215.0
1588,153135.0
1589,111011.0
1590,129704.0
1591,84596.0
1592,118774.0
1593,125156.0
1594,152298.0
1595,114842.0
1596,213125.0
1597,191673.0
1598,224494.0
1599,172597.0
1600,159331.0
1601,73616.0
1602,133738.0
1603,89411.0
1604,263529.0
1605,243036.0
1606,166609.0
1607,161776.0
1608,211007.0
1609,175294.0
1610,150990.0
1611,137971.0
1612,172470.0
1613,169511.0
1614,120374.0
1615,90720.0
1616,76941.0
1617,89786.0
1618,128988.0
1619,149996.0
1620,163395.0
1621,141768.0
1622,146588.0
1623,261268.0
1624,214655.0
1625,115677.0
1626,166819.0
1627,195854.0
1628,289399.0
1629,183176.0
1630,345551.0
1631,220908.0
1632,234930.0
1633,169091.0
1634,182568.0
1635,174695.0
1636,147265.0
1637,217282.0
1638,187654.0
1639,187290.0
1640,250735.0
1641,184773.0
1642,244800.0
1643,212243.0
1644,232590.0
1645,197252.0
1646,157903.0
1647,158072.0
1648,130639.0
1649,136461.0
1650,117362.0
1651,121950.0
1652,97392.0
1653,102913.0
1654,140439.0
1655,143212.0
1656,141371.0
1657,148528.0
1658,141514.0
1659,121185.0
1660,159502.0
1661,449304.0
1662,412009.0
1663,384019.0
1664,503324.0
1665,311603.0
1666,326568.0
1667,389562.0
1668,339291.0
1669,302780.0
1670,346473.0
1671,260114.0
1672,427934.0
1673,293767.0
1674,242297.0
1675,201737.0
1676,201164.0
1677,228170.0
1678,495046.0
1679,394522.0
1680,332917.0
1681,246022.0
1682,314214.0
1683,181413.0
1684,171299.0
1685,169225.0
1686,167829.0
1687,166745.0
1688,187659.0
1689,193249.0
1690,193761.0
1691,180565.0
1692,263564.0
1693,168757.0
1694,183325.0
1695,161827.0
1696,269187.0
1697,169144.0
1698,346507.0
1699,316420.0
1700,261859.0
1701,273077.0
1702,248518.0
1703,243559.0
1704,286423.0
1705,239123.0
1706,416163.0
1707,204875.0
1708,202068.0
1709,265876.0
1710,224575.0
1711,281394.0
1712,244854.0
1713,287317.0
1714,226919.0
1715,208005.0
1716,181850.0
1717,168523.0
1718,130229.0
1719,207094.0
1720,243393.0
1721,158822.0
1722,128343.0
1723,156952.0
1724,202113.0
1725,236181.0
1726,175511.0
1727,150229.0
1728,166203.0
1729,169780.0
1730,158734.0
1731,128082.0
1732,132104.0
1733,118628.0
1734,127717.0
1735,115994.0
1736,111504.0
1737,305413.0
1738,255663.0
1739,258980.0
1740,220669.0
1741,204003.0
1742,177291.0
1743,172737.0
1744,360233.0
1745,221949.0
1746,184093.0
1747,216479.0
1748,227091.0
1749,145910.0
1750,130899.0
1751,231832.0
1752,117550.0
1753,150488.0
1754,202400.0
1755,178717.0
1756,135923.0
1757,119619.0
1758,151332.0
1759,166704.0
1760,168874.0
1761,152988.0
1762,181938.0
1763,174728.0
1764,119113.0
1765,179560.0
1766,181984.0
1767,222414.0
1768,144319.0
1769,171370.0
1770,148485.0
1771,127216.0
1772,126050.0
1773,126009.0
1774,141599.0
1775,136631.0
1776,121320.0
1777,108037.0
1778,142275.0
1779,129771.0
1780,166612.0
1781,128113.0
1782,90337.0
1783,142929.0
1784,116520.0
1785,130861.0
1786,133658.0
1787,162284.0
1788,65728.0
1789,101900.0
1790,80605.0
1791,182488.0
1792,168359.0
1793,133209.0
1794,155726.0
1795,134467.0
1796,131868.0
1797,126024.0
1798,120057.0
1799,111343.0
1800,125291.0
1801,128508.0
1802,127277.0
1803,148938.0
1804,130872.0
1805,131539.0
1806,126435.0
1807,129809.0
1808,122663.0
1809,129336.0
1810,145949.0
1811,111323.0
1812,99263.0
1813,131401.0
1814,93879.0
1815,57420.0
1816,103543.0
1817,112947.0
1818,151188.0
1819,126963.0
1820,60030.0
1821,105655.0
1822,157889.0
1823,49948.0
1824,123672.0
1825,151065.0
1826,102936.0
1827,103698.0
1828,132542.0
1829,122251.0
1830,150214.0
1831,154657.0
1832,81075.0
1833,142321.0
1834,116729.0
1835,132862.0
1836,128702.0
1837,91806.0
1838,121750.0
1839,99098.0
1840,179715.0
1841,133537.0
1842,86495.0
1843,139176.0
1844,136389.0
1845,141318.0
1846,166581.0
1847,165699.0
1848,52783.0
1849,108931.0
1850,112250.0
1851,151811.0
1852,119672.0
1853,130169.0
1854,170658.0
1855,161603.0
1856,225480.0
1857,137094.0
1858,142538.0
1859,117828.0
1860,141718.0
1861,118327.0
1862,313702.0
1863,290756.0
1864,290866.0
1865,358853.0
1866,339059.0
1867,217887.0
1868,288445.0
1869,201907.0
1870,225188.0
1871,250316.0
1872,170159.0
1873,249735.0
1874,149498.0
1875,197359.0
1876,204477.0
1877,214369.0
1878,209544.0
1879,134734.0
1880,133532.0
1881,248158.0
1882,245132.0
1883,184357.0
1884,207642.0
1885,240132.0
1886,285925.0
1887,218421.0
1888,269190.0
1889,169996.0
1890,117865.0
1891,129742.0
1892,96545.0
1893,134212.0
1894,144145.0
1895,136704.0
1896,130050.0
1897,110480.0
1898,118115.0
1899,156710.0
1900,156468.0
1901,170348.0
1902,162553.0
1903,202811.0
1904,146771.0
1905,200566.0
1906,150287.0
1907,210077.0
1908,111259.0
1909,122200.0
1910,119894.0
1911,228367.0
1912,336648.0
1913,141693.0
1914,72117.0
1915,323091.0
1916,72714.0
1917,242337.0
1918,138998.0
1919,166258.0
1920,162721.0
1921,383139.0
1922,318712.0
1923,228018.0
1924,226766.0
1925,194414.0
1926,392836.0
1927,134958.0
1928,161785.0
1929,131911.0
1930,133368.0
1931,142881.0
1932,141481.0
1933,184921.0
1934,183232.0
1935,169260.0
1936,203159.0
1937,180647.0
1938,171022.0
1939,239208.0
1940,190043.0
1941,171794.0
1942,183243.0
1943,205946.0
1944,375775.0
1945,402575.0
1946,140624.0
1947,309545.0
1948,174553.0
1949,257845.0
1950,191749.0
1951,233235.0
1952,203660.0
1953,175287.0
1954,187259.0
1955,132728.0
1956,323948.0
1957,158362.0
1958,299869.0
1959,139687.0
1960,111268.0
1961,126892.0
1962,97382.0
1963,105778.0
1964,106203.0
1965,138668.0
1966,141031.0
1967,291118.0
1968,418175.0
1969,397793.0
1970,416136.0
1971,515180.0
1972,384194.0
1973,266727.0
1974,347266.0
1975,293791.0
1976,269656.0
1977,352899.0
1978,349967.0
1979,321462.0
1980,207479.0
1981,351207.0
1982,217449.0
1983,199678.0
1984,162138.0
1985,238306.0
1986,215262.0
1987,180199.0
1988,172284.0
1989,191199.0
1990,208853.0
1991,231301.0
1992,219102.0
1993,164388.0
1994,238687.0
1995,184545.0
1996,258018.0
1997,303524.0
1998,318615.0
1999,271884.0
2000,319735.0
2001,289252.0
2002,258267.0
2003,263549.0
2004,290604.0
2005,226966.0
2006,217051.0
2007,248897.0
2008,223056.0
2009,204973.0
2010,189977.0
2011,138313.0
2012,165618.0
2013,177371.0
2014,187127.0
2015,203817.0
2016,191229.0
2017,195828.0
2018,126355.0
2019,135738.0
2020,97876.0
2021,100737.0
2022,197653.0
2023,150657.0
2024,267702.0
2025,346075.0
2026,178745.0
2027,163157.0
2028,153397.0
2029,174382.0
2030,268171.0
2031,236594.0
2032,247467.0
2033,255867.0
2034,173079.0
2035,232871.0
2036,199616.0
2037,211548.0
2038,330164.0
2039,240608.0
2040,313813.0
2041,312611.0
2042,209558.0
2043,177006.0
2044,173087.0
2045,198296.0
2046,147157.0
2047,143748.0
2048,140229.0
2049,136272.0
2050,171374.0
2051,100352.0
2052,122712.0
2053,146419.0
2054,94444.0
2055,159672.0
2056,136869.0
2057,110394.0
2058,216507.0
2059,132321.0
2060,175261.0
2061,175567.0
2062,127499.0
2063,116145.0
2064,140738.0
2065,122531.0
2066,162090.0
2067,110284.0
2068,142435.0
2069,92049.0
2070,116234.0
2071,95615.0
2072,142802.0
2073,134986.0
2074,193913.0
2075,152129.0
2076,119980.0
2077,153879.0
2078,125052.0
2079,132503.0
2080,119218.0
2081,124690.0
2082,124527.0
2083,149353.0
2084,107824.0
2085,117394.0
2086,117947.0
2087,124216.0
2088,92097.0
2089,79731.0
2090,124554.0
2091,116499.0
2092,125628.0
2093,118105.0
2094,93274.0
2095,156833.0
2096,79330.0
2097,94671.0
2098,152810.0
2099,57550.0
2100,75209.0
2101,109358.0
2102,119733.0
2103,102730.0
2104,129868.0
2105,125858.0
2106,64279.0
2107,186583.0
2108,117879.0
2109,115677.0
2110,135581.0
2111,132445.0
2112,142115.0
2113,123127.0
2114,119438.0
2115,165058.0
2116,112451.0
2117,149385.0
2118,124746.0
2119,114954.0
2120,102075.0
2121,92994.0
2122,119442.0
2123,80485.0
2124,155621.0
2125,124900.0
2126,146527.0
2127,165478.0
2128,119727.0
2129,90192.0
2130,151003.0
2131,134887.0
2132,115301.0
2133,123768.0
2134,123323.0
2135,101289.0
2136,84384.0
2137,114030.0
2138,139306.0
2139,146966.0
2140,145533.0
